Date;Time;Serial no.;Vmeasure0;Imeasure0;Vmeasure1;Imeasure1;Vmeasure2;Imeasure2;Vmeasure3;Imeasure3;Vmeasure4;Imeasure4;Vmeasure5;Imeasure5;Vmeasure6;Imeasure6;Vmeasure7;Imeasure7;Temperature
2015-06-17;16:25:50.915;720510;275.241;3.63739e-07;0.187974;3.34436e-09;0.160025;3.4868e-09;0.17957;4.02042e-09;0.181037;4.53255e-09;0.0480033;3.2295e-09;0.18156;3.27422e-09;0.227846;3.96177e-09;31.0
2015-06-17;16:25:52.063;720510;285.649;3.61223e-07;0.187974;3.34435e-09;0.160025;3.4831e-09;0.17957;4.01867e-09;0.181037;4.5332e-09;0.0480033;3.22916e-09;0.18156;3.27626e-09;0.227846;3.96097e-09;31.0
2015-06-17;16:25:52.745;720510;293.248;3.58937e-07;0.187974;3.34427e-09;0.160025;3.48301e-09;0.17957;4.01855e-09;0.181037;4.52944e-09;0.0480033;3.22782e-09;0.18156;3.27598e-09;0.227846;3.96159e-09;31.0
2015-06-17;16:25:53.354;720510;298.824;3.54731e-07;0.187974;3.34202e-09;0.160025;3.48222e-09;0.17957;4.01891e-09;0.181037;4.52947e-09;0.0480033;3.22761e-09;0.18156;3.27676e-09;0.227846;3.96184e-09;31.0
2015-06-17;16:25:53.963;720510;305.409;3.53469e-07;0.187974;3.34319e-09;0.160025;3.48094e-09;0.17957;4.02117e-09;0.181037;4.53029e-09;0.0480033;3.22738e-09;0.18156;3.27782e-09;0.227846;3.96211e-09;31.0
2015-06-17;16:25:54.573;720510;311.191;3.55074e-07;0.187974;3.34424e-09;0.160025;3.48309e-09;0.17957;4.01989e-09;0.181037;4.52846e-09;0.0480033;3.2251e-09;0.18156;3.28068e-09;0.227846;3.9619e-09;31.0
2015-06-17;16:25:55.192;720510;317.779;3.57758e-07;0.187974;3.34292e-09;0.160025;3.4831e-09;0.17957;4.02011e-09;0.181037;4.52963e-09;0.0480033;3.22432e-09;0.18156;3.28363e-09;0.227846;3.96134e-09;31.0
2015-06-17;16:25:55.788;720510;323.367;3.57442e-07;0.187974;3.34407e-09;0.160025;3.4822e-09;0.17957;4.02125e-09;0.181037;4.53198e-09;0.0480033;3.2248e-09;0.18156;3.2849e-09;0.227846;3.96098e-09;31.0
2015-06-17;16:25:56.577;720510;330.761;3.53149e-07;0.187974;3.34497e-09;0.160025;3.4822e-09;0.17957;4.01994e-09;0.181037;4.53063e-09;0.0480033;3.22405e-09;0.18156;3.28339e-09;0.227846;3.95978e-09;31.0
2015-06-17;16:25:57.681;720510;342.168;3.51617e-07;0.187974;3.34613e-09;0.160025;3.48303e-09;0.17957;4.02014e-09;0.181037;4.53118e-09;0.0480033;3.22152e-09;0.18156;3.2829e-09;0.227846;3.96006e-09;31.0
